0	0	0
0.125	0	0
0.25	0	0
0.375	0	0
0.5	0	0
0.625	0	0
0.75	0	0
0.875	0	0
1	0	0

0	0.125	0
0.125	0.125	0.19386
0.25	0.125	0.347996
0.375	0.125	0.448005
0.5	0.125	0.482713
0.625	0.125	0.448005
0.75	0.125	0.347996
0.875	0.125	0.19386
1	0.125	4.93374e-17

0	0.25	0
0.125	0.25	0.396195
0.25	0.25	0.718865
0.375	0.25	0.930067
0.5	0.25	1.00358
0.625	0.25	0.930067
0.75	0.25	0.718865
0.875	0.25	0.396195
1	0.25	1.06382e-16

0	0.375	0
0.125	0.375	0.640804
0.25	0.375	1.16995
0.375	0.375	1.51856
0.5	0.375	1.64024
0.625	0.375	1.51856
0.75	0.375	1.16995
0.875	0.375	0.640804
1	0.375	1.80043e-16

0	0.5	0
0.125	0.5	0.965831
0.25	0.5	1.77032
0.375	0.5	2.30278
0.5	0.5	2.48897
0.625	0.5	2.30278
0.75	0.5	1.77032
0.875	0.5	0.965831
1	0.5	2.81828e-16

0	0.625	0
0.125	0.625	1.42094
0.25	0.625	2.61146
0.375	0.625	3.40198
0.5	0.625	3.67884
0.625	0.625	3.40198
0.75	0.625	2.61146
0.875	0.625	1.42094
1	0.625	4.27636e-16

0	0.75	0
0.125	0.75	2.07525
0.25	0.75	3.82135
0.375	0.75	4.98366
0.5	0.75	5.39116
0.625	0.75	4.98366
0.75	0.75	3.82135
0.875	0.75	2.07525
1	0.75	6.40242e-16

0	0.875	0
0.125	0.875	3.02744
0.25	0.875	5.58378
0.375	0.875	7.28888
0.5	0.875	7.88723
0.625	0.875	7.28888
0.75	0.875	5.58378
0.875	0.875	3.02744
1	0.875	9.52857e-16

0	1	0
0.125	1	4.41951
0.25	1	8.16619
0.375	1	10.6696
0.5	1	11.5487
0.625	1	10.6696
0.75	1	8.16619
0.875	1	4.41951
1	1	1.41431e-15

